,Unnamed: 0,left,top,width,height,conf,text,x,y,PageHeight,PageWidth,isTop,isBottom,isRight,isLeft,invoice date,invoice dt,due date,payment date,ack date,ack dt,bill dt,receipt date,receipt dt,invoice date x,invoice dt x,due date x,payment date x,ack date x,ack dt x,bill dt x,receipt date x,receipt dt x,invoice date y,invoice dt y,due date y,payment date y,ack date y,ack dt y,bill dt y,receipt date y,receipt dt y,imageName,output
128,202,213,1361,284,32,84.06529599999999,starter -09.01.23 ,497,1393,3508,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
129,199,352,1360,157,32,74.851349,-09.01.23,509,1392,3508,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
130,201,208,1285,277,36,77.28653700000001,‘lunch -09.01.23 ,485,1321,3508,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
131,200,1962,559,198,33,71.703217,30-12-2022. ,2160,592,3508,2481,0,0,0,0,1,1,0,0,0,0,0,0,0,1459,1459,0,0,0,0,0,0,0,339,339,0,0,0,0,0,0,0,40,1
132,197,1962,559,198,33,71.703217,30-12-2022.,2160,592,3508,2481,0,0,0,0,1,1,0,0,0,0,0,0,0,1459,1459,0,0,0,0,0,0,0,339,339,0,0,0,0,0,0,0,40,1
133,198,340,1280,157,36,69.103378,-09.01.23,497,1316,3508,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
134,77,2138,915,198,38,90.179916,12/01/2023: ,2336,953,3507,2481,0,0,0,0,1,1,0,0,0,0,1,0,0,1752,1752,0,0,0,0,299,0,0,868,868,0,0,0,0,649,0,0,41,0
135,76,2138,835,192,38,96.796761,10/01/2023 ,2330,873,3507,2481,0,0,0,0,1,1,0,0,0,0,1,0,0,1752,1752,0,0,0,0,299,0,0,868,868,0,0,0,0,649,0,0,41,1
136,75,2138,915,198,38,90.179916,12/01/2023:,2336,953,3507,2481,0,0,0,0,1,1,0,0,0,0,1,0,0,1752,1752,0,0,0,0,299,0,0,868,868,0,0,0,0,649,0,0,41,0
137,74,2138,835,192,38,96.796761,10/01/2023,2330,873,3507,2481,0,0,0,0,1,1,0,0,0,0,1,0,0,1752,1752,0,0,0,0,299,0,0,868,868,0,0,0,0,649,0,0,41,1
138,234,1830,496,184,29,96.71347,15/04/2022 ,2014,525,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1247,0,0,0,0,0,0,1403,0,470,0,0,0,0,0,0,257,42,1
139,233,451,1337,189,35,80.014725,17/04/2022,640,1372,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
140,232,225,1342,190,34,91.359802,15/04/2022,415,1376,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
141,231,1830,496,184,29,96.71347,15/04/2022,2014,525,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1247,0,0,0,0,0,0,1403,0,470,0,0,0,0,0,0,257,42,1
142,243,716,504,194,35,14.155823,07/06/2022,910,539,3507,2481,0,0,0,0,1,1,0,0,0,0,0,0,0,358,358,0,0,0,0,0,0,0,539,539,0,0,0,0,0,0,0,44,1
143,244,732,597,178,33,26.736732,07/07/2022,910,630,3507,2481,0,0,0,0,1,1,0,1,0,0,0,0,0,358,358,0,444,0,0,0,0,0,539,539,0,630,0,0,0,0,0,44,0
144,246,716,606,184,33,26.736732,: 07/07/2022 ,900,639,3507,2481,0,0,0,0,1,1,0,1,0,0,0,0,0,358,358,0,444,0,0,0,0,0,539,539,0,630,0,0,0,0,0,44,0
145,245,716,504,194,35,14.155823,07/06/2022 ,910,539,3507,2481,0,0,0,0,1,1,0,0,0,0,0,0,0,358,358,0,0,0,0,0,0,0,539,539,0,0,0,0,0,0,0,44,1
146,242,2120,384,174,30,70.775055,16/06/2022 ,2294,414,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,45,1
147,241,2120,384,174,30,70.775055,16/06/2022,2294,414,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,45,1
148,296,1704,225,181,31,90.515984,14-feb-23 ,1885,256,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1321,1321,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,46,1
149,295,1704,225,181,31,90.515984,14-feb-23,1885,256,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1321,1321,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,46,1
150,104,1154,1680,182,38,87.993324,16/06/2021,1336,1718,2481,3508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,932,0,0,0,997,0,0,0,0,1537,0,0,0,1717,0,0,0,47,0
151,105,105,2350,190,59,96.91526,15/09/2022.,295,2409,2481,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
152,106,3064,635,186,37,96.505745,14/06/2021 ,3250,672,2481,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
153,107,1154,1680,182,38,87.993324,16/06/2021 ,1336,1718,2481,3508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,932,0,0,0,997,0,0,0,0,1537,0,0,0,1717,0,0,0,47,0
154,108,105,2350,190,59,96.91526,15/09/2022. ,295,2409,2481,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
155,102,1104,632,192,40,63.668777,14/06/2021,1296,672,2481,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
156,103,3064,635,186,37,96.505745,14/06/2021,3250,672,2481,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
157,229,380,1747,340,31,64.9920295,before’: 25-jan-2023 ,720,1778,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
158,228,1659,901,217,35,41.272106,:26-dec-2022 ,1876,936,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1445,1445,0,0,0,0,0,0,0,886,886,0,0,0,0,0,0,0,48,0
159,227,1659,858,217,28,73.003769,:26-dec-2022 ,1876,886,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1445,1445,0,0,0,0,0,0,0,886,886,0,0,0,0,0,0,0,48,1
160,226,2236,2688,156,26,25.734436,oate:2022.12.27,2392,2714,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,2312,48,0
161,225,556,1736,178,31,91.012421,25-jan-2023,734,1767,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
162,224,1659,901,217,35,41.272106,:26-dec-2022,1876,936,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1445,1445,0,0,0,0,0,0,0,886,886,0,0,0,0,0,0,0,48,0
163,223,1659,858,217,28,73.003769,:26-dec-2022,1876,886,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1445,1445,0,0,0,0,0,0,0,886,886,0,0,0,0,0,0,0,48,1
164,230,2071,2688,295,42,51.08604825,ar sing fy oate:2022.12.27 ,2366,2730,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,2312,48,0
165,10,1808,616,167,32,89.672745,17-3-2023 ,1975,648,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1639,1639,0,0,0,0,221,0,0,645,645,0,0,0,0,589,0,0,55,1
166,9,1808,808,168,32,96.356239,16-mar-23,1976,840,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1639,1639,0,0,0,0,221,0,0,645,645,0,0,0,0,589,0,0,55,0
167,8,1808,616,167,32,89.672745,17-3-2023,1975,648,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1639,1639,0,0,0,0,221,0,0,645,645,0,0,0,0,589,0,0,55,1
168,11,1808,808,168,32,96.356239,16-mar-23 ,1976,840,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1639,1639,0,0,0,0,221,0,0,645,645,0,0,0,0,589,0,0,55,0
169,220,127,482,169,27,82.522568,04/11/2022 ,296,509,3300,2550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,506,0,0,56,1
170,219,127,482,169,27,82.522568,04/11/2022,296,509,3300,2550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,506,0,0,56,1
171,134,755,334,126,23,92.184265,16-feb-23,881,357,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,58,1
172,135,755,334,126,23,92.184265,16-feb-23 ,881,357,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,58,1
173,170,76,1328,166,44,96.623123,04/07/2022 ,242,1372,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
174,154,1643,608,130,29,93.832886,06/07/22,1773,637,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,594,0,0,60,1
175,155,1646,842,130,27,86.893547,04/07/22,1776,869,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,641,0,0,60,0
176,156,1647,887,130,33,95.776649,06/07/22,1777,920,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,641,0,0,60,0
177,157,75,1239,166,25,96.376083,04/07/2022,241,1264,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
178,158,76,1281,165,44,94.281097,04/07/2022,241,1325,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
179,159,76,1328,166,44,96.623123,04/07/2022,242,1372,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
180,160,917,1397,112,26,96.347794,04/07/22,1029,1423,3300,2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,60,0
181,169,76,1281,165,44,94.281097,04/07/2022 ,241,1325,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
182,161,78,1450,165,28,96.837326,05/07/2022,243,1478,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
183,163,80,1544,164,28,95.961876,05/07/2022,244,1572,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
184,165,1643,608,130,29,93.832886,06/07/22 ,1773,637,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,594,0,0,60,1
185,166,1646,842,130,27,86.893547,04/07/22 ,1776,869,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,641,0,0,60,0
186,167,1647,887,130,33,95.776649,06/07/22 ,1777,920,3300,2192,0,0,0,0,1,1,0,0,0,0,1,0,0,1069,1069,0,0,0,0,1355,0,0,462,462,0,0,0,0,641,0,0,60,0
187,168,75,1239,166,25,96.376083,04/07/2022 ,241,1264,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
188,175,919,1611,112,24,70.421967,05/07/22 ,1031,1635,3300,2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,60,0
189,174,80,1544,164,28,95.961876,05/07/2022 ,244,1572,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
190,173,79,1494,165,43,95.025589,05/07/2022 ,244,1537,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
191,172,78,1450,165,28,96.837326,05/07/2022 ,243,1478,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
192,171,917,1397,112,26,96.347794,04/07/22 ,1029,1423,3300,2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,60,0
193,162,79,1494,165,43,95.025589,05/07/2022,244,1537,3300,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
194,164,919,1611,112,24,70.421967,05/07/22,1031,1635,3300,2192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,60,0
195,192,1889,293,145,31,86.335114,1-mar-23,2034,324,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1543,1543,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,61,1
196,193,1889,293,145,31,86.335114,1-mar-23 ,2034,324,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1543,1543,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,61,1
197,298,1696,208,194,42,96.214699,28-sep-22 ,1890,250,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1293,1293,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,62,1
198,297,1696,208,194,42,96.214699,28-sep-22,1890,250,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1293,1293,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,62,1
199,35,1919,600,195,37,71.526428,19/10/2022,2114,637,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,1
200,36,1919,667,195,37,56.444683,18/11/2022,2114,704,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
201,37,1921,988,196,32,69.723801,01/09/2022,2117,1020,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
202,38,1920,1056,197,32,82.161835,30/09/2022,2117,1088,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
203,39,1919,600,195,37,71.526428,19/10/2022 ,2114,637,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,1
204,40,1898,663,204,51,54.074068,= 18/11/2022 ,2102,714,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
205,41,1921,988,196,32,69.723801,01/09/2022 ,2117,1020,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
206,42,1920,1056,197,32,82.161835,30/09/2022 ,2117,1088,3000,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1506,1506,0,0,0,0,0,0,0,632,632,0,0,0,0,0,0,0,64,0
207,235,489,743,237,42,83.107628,21..12.2022,726,785,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,65,0
208,238,1513,745,229,40,72.738693,31.12.2022 ,1742,785,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,65,1
209,237,246,753,449,42,89.96467799999999,ate of issue: 21..12.2022 ,695,795,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,65,0
210,236,1513,745,229,40,72.738693,31.12.2022,1742,785,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,495,495,0,0,0,0,0,0,0,65,1
211,149,217,513,429,26,95.39291025,: 01-mar-2023 to 31-mar-2023 ,646,539,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
212,148,286,457,199,35,93.8829305,: 01-apr-2023 ,485,492,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
213,147,483,506,198,26,95.984993,31-mar-2023,681,532,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
214,145,304,449,194,35,96.59552,01-apr-2023,498,484,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1
215,146,236,506,197,26,96.497025,01-mar-2023,433,532,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
216,280,992,1488,158,31,96.671005,28-01-2023,1150,1519,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
217,282,795,1228,159,30,95.80641966666668,"feb 01, 2022 ",954,1258,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
218,281,795,1057,353,34,96.48641628571428,"mar 28, 2023 to mar 27, 2024 ",1148,1091,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
219,283,793,1488,341,32,96.68085733333334,29-01-2022 to 28-01-2023 ,1134,1520,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
220,279,793,1488,158,32,96.67981,29-01-2022,951,1520,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
221,284,793,1791,183,29,66.98865525,"jan 29, 2022 to ",976,1820,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
222,285,177,3395,164,29,52.8684385,"mar 28,2023 ",341,3424,3500,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
223,276,2074,221,169,27,95.683289,04/11/2022 ,2243,248,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,70,1
224,275,2074,221,169,27,95.683289,04/11/2022,2243,248,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,70,1
225,99,1938,496,245,40,88.617477,10-oct-2022 ,2183,536,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,2031,2031,0,0,0,0,0,0,0,393,393,0,0,0,0,0,0,0,71,1
226,98,1938,496,245,40,88.617477,10-oct-2022,2183,536,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,2031,2031,0,0,0,0,0,0,0,393,393,0,0,0,0,0,0,0,71,1
227,267,1657,916,167,21,96.856018,26-jan-2023.,1824,937,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
228,268,1657,916,167,21,96.856018,26-jan-2023. ,1824,937,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
229,269,639,2264,306,24,87.766376,ist dec 2022 to 31st dec 2022 ,945,2288,3484,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,472,472,0,0,0,0,0,0,0,1597,1597,0,0,0,0,0,0,0,72,0
230,265,1569,2084,168,25,69.910904,02-12-2022,1737,2109,3507,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
231,264,649,678,189,26,51.919979,:.01-01-2023,838,704,3507,2481,0,0,0,0,1,1,1,0,0,0,0,0,0,256,256,210,0,0,0,0,0,0,599,599,703,0,0,0,0,0,0,73,0
232,266,649,678,189,26,51.919979,:.01-01-2023 ,838,704,3507,2481,0,0,0,0,1,1,1,0,0,0,0,0,0,256,256,210,0,0,0,0,0,0,599,599,703,0,0,0,0,0,0,73,0
233,263,667,568,172,32,70.8862,02-12-2022,839,600,3507,2481,0,0,0,0,1,1,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,0,599,599,0,0,0,0,0,0,0,73,1
234,240,1936,224,208,33,72.691994,04/11/2022: ,2144,257,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1450,1450,0,0,0,0,1798,0,0,86,86,0,0,0,0,203,0,0,74,1
235,239,1936,224,208,33,72.691994,04/11/2022:,2144,257,3300,2550,0,0,0,0,1,1,0,0,0,0,1,0,0,1450,1450,0,0,0,0,1798,0,0,86,86,0,0,0,0,203,0,0,74,1
236,100,577,482,175,31,84.334061,04/11/2022:,752,513,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,76,1
237,101,577,482,175,31,84.334061,04/11/2022: ,752,513,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,76,1
238,261,417,1730,132,28,96.506699,10/17/22,549,1758,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
239,262,417,1730,265,28,96.317874,10/17/22 10:42 am ,682,1758,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
240,23,433,2538,135,34,70.567932,19-dec-22: ,568,2572,3507,2480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,2571,0,0,0,0,79,1
241,22,433,2538,135,34,70.567932,19-dec-22:,568,2572,3507,2480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,2571,0,0,0,0,79,1
242,96,375,730,150,23,62.391083,02-01-2023,525,753,3507,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
243,97,375,730,150,23,62.391083,02-01-2023 ,525,753,3507,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
244,90,145,437,757,38,32.945077,"‘ack no; 152212669534107;ack dt!'17/08/2022, ",902,475,3507,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
245,89,680,432,243,37,55.99184,"dt!'17/08/2022,",923,469,3507,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
246,28,2022,552,225,40,94.474335,19/06/2023 ,2247,592,3508,2475,0,0,0,0,1,1,0,0,0,0,0,0,0,1512,1512,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,82,0
247,27,1575,140,185,29,53.678623,09/06/2023 ,1760,169,3508,2475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,82,1
248,26,2082,3032,190,32,78.7258,09/06/2023,2272,3064,3508,2475,0,0,0,0,1,1,0,0,0,0,0,0,0,1795,1795,0,0,0,0,0,0,0,2995,2995,0,0,0,0,0,0,0,82,0
249,24,1575,140,185,29,53.678623,09/06/2023,1760,169,3508,2475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,82,1
250,29,2082,3032,190,32,78.7258,09/06/2023 ,2272,3064,3508,2475,0,0,0,0,1,1,0,0,0,0,0,0,0,1795,1795,0,0,0,0,0,0,0,2995,2995,0,0,0,0,0,0,0,82,0
251,25,2022,552,225,40,94.474335,19/06/2023,2247,592,3508,2475,0,0,0,0,1,1,0,0,0,0,0,0,0,1512,1512,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,82,0
252,119,1834,743,188,32,96.690132,12.01.2023,2022,775,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1795,1712,0,0,0,0,0,0,0,774,775,0,0,0,0,0,0,0,83,1
253,120,1834,743,188,32,96.690132,12.01.2023 ,2022,775,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1795,1712,0,0,0,0,0,0,0,774,775,0,0,0,0,0,0,0,83,1
254,130,1361,2312,143,21,70.547195,13-nov-2022 ,1504,2333,3484,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,472,472,0,0,0,0,0,0,0,1597,1597,0,0,0,0,0,0,0,84,0
255,131,1361,2360,143,24,25.20031,12-dec-2022 ,1504,2384,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
256,129,1657,916,167,28,94.621613,15-dec-2022 ,1824,944,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
257,133,1996,3339,161,16,85.17038233333334,ate: 2022.12.15 15:: ,2157,3355,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
258,132,202,3027,130,20,91.278618,02/03/2022. ,332,3047,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
