,conf,text,x,y,imageName
10,96.82901000000001,MENS TRACK ,0.16156862745098038,1.2793939393939393,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
11,52.215103,29AOUPB3384A1ZW ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
12,87.144951,addrs ,1.2211764705882353,0.5727272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
13,84.38693599999999,jkldsfj 133 ,1.415686274509804,0.5748484848484848,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
14,81.58112566666667,29AOUPB3384A1ZW code: KARNATAKA ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
16,80.54520166666667,29AQUPB3384A1ZW Net GST ,1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
17,96.46918766666666,Description of Goods ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
18,0.0,[5 ,0.08509803921568627,1.1293939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
19,95.94519,MENS JEANS ,0.1988235294117647,1.15,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
21,77.255745,1499.00] ,0.7572549019607843,1.233939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
25,96.05101400000001,Amount Paid ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
26,96.124489,Deductions: ,1.3054901960784313,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/70.jpeg
0,31.908501958333336,"Te BELA, Pan I bene CRatiit liu Enda ang Ta3 Fae ot (3622) Gas ia ZL, Exgnasi Sartiks hi. 30 ‘Jakesia Tirnur 1EBS0. Tag: ",0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
2,19.4136235,= Moo TS 0250 ,1.2613957240822913,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
3,35.696895500000004,= aE TS 2203-8. ,1.4041952400161355,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
4,37.954975,MPa ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
5,37.379605,Aces an nies Flusiiess: LAB TE a fadditianal Lest rarigmiers ~ ,0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
6,39.189396,Lest ,0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
9,47.86584333333334,Png eae i ,1.192416296893909,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
10,18.211263750000004,-Shiewyegy ari EE) Cire ,0.1661960467930617,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
19,29.083111,Ges cite ,0.2045179507866075,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
20,20.893623,"Gravih, ",0.35861234368697054,1.0949258836944127,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
25,21.277272500000002,LIBRA ATORY TES TIMG. + detalles. 1 Borcholes Sy Atierberc Linnit Sts ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/51.jpeg
0,44.395508,Bymfine ,0.41088709677419355,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/26.jpeg
5,15.2599945,Gi fine ,0.20241935483870968,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/26.jpeg
10,95.98093,Doctor's Fee ,0.16612903225806452,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/26.jpeg
25,95.37623574999999,up SAC code 999312 ,0.4157258064516129,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/26.jpeg
0,43.1267615,sown or senery Tally Solutions Private Reece Karnataka — India ,0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
2,46.605633,PO-HO/0440/22-23 No. ,1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
3,0.0,__ssoaneomtaDaeoina ,1.3650980392156862,0.18363636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
4,47.49153833333333,SS event vo Code 29 PTCO12483 ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
5,93.21644011111113,"Supplier (Bill from) SoftwareONE India Tower B,3rd Devarabeesanahalli 560103 ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
6,89.62495166666668,"B,3rd Floor,Global Devarabeesanahalli ",0.3270588235294118,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
7,32.089371,"Village, ",0.47843137254901963,0.4160606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
8,63.8133585,Technology Varthur ,0.6054901960784314,0.41575757575757577,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
11,96.506149,Description of ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
14,95.18430525000002,Software Subscription Adobe Creative Cloud for Teams (All Apps) for 12 Months ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
25,96.28560092857143,Amount Chargeable (in words} INR Six Lakh Twenty Seven Thousand Four Eighty Only Remarks: ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/92.jpeg
0,96.415329,INVOICE ,0.3369708994708995,0.13516865079365079,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
2,94.252556,INVOICE ,1.0340608465608465,0.15079365079365079,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
3,94.252556,INVOICE ,1.1511243386243386,0.15029761904761904,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
5,91.87034866666669,Mr. Archan Tally Solutions 46 Chanditala ,0.16600529100529102,0.31646825396825395,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
6,89.6953552,Tally Solutions Pyt. Chanditala Lane ,0.2757936507936508,0.341765873015873,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
7,89.79718766666667,Pyt. Ltd. Lane ,0.40343915343915343,0.34052579365079366,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
9,51.74078933333334,XXXKXXXXXKXXXXX5230 XXIXK ~[NA Pkg. Trx]9753719 ~{Add: udf] ~[Add: udf'] ,0.9775132275132276,0.9873511904761905,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
10,80.581081,08-12-22 08-12-22 ,0.13624338624338625,1.0471230158730158,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
13,96.587322,Rate Guests ,1.1937830687830688,0.4704861111111111,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
14,94.1761435,Guest Name Mr. Archan ,0.2857142857142857,0.5322420634920635,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
16,95.00846899999999,Departure Printed ,1.1947751322751323,0.6329365079365079,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
17,95.83380899999999,Company Property Tax ,0.19543650793650794,0.6612103174603174,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
20,62.494236,FLRBI ,0.29398148148148145,0.9526289682539683,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
24,92.6861955,Room SGST ,0.3998015873015873,1.091765873015873,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
25,94.05546566666668,HSN/SAC CODE SALES ,0.34093915343915343,1.2571924603174602,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
26,89.986031,Balance ,1.1008597883597884,1.2509920634920635,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/102.jpeg
0,87.7223408888889,"Product Code: 3005/0 UIN: IRDAN115RP0002V01201920 Reference No.: W203365351 Date: Mar 28, 2023 MN RAGHUNANDAN NO 389,M V EXTENSION ",0.4110528438886648,0.15571428571428572,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
2,29.595049666666668,Cd be tt ,1.2613957240822913,0.1737142857142857,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
4,90.089928,HOSKOTE ,0.9532069382815651,0.26285714285714284,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
5,95.17513618181819,"KARNATAKA 562114 Mobile No: 9535550888 Sub: Risk Assumption Dear MN RAGHUNANDAN, ",0.20250100847115773,0.36457142857142855,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
6,94.516279,"Assumption Letter RAGHUNANDAN, ",0.33642597821702297,0.39371428571428574,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
9,95.82229087804878,"28, 2027 to realisation of payment of premium in full. In case the void ab-initio. valid PUC and/or Fitness certificate, as applicable. FASTag to reduce vehicular traffic at toll plazas. Customers Sale locations at Toll Plazas or from Issuer Agency. Please ",1.192416296893909,1.1374285714285715,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
10,96.56190618181819,We have issued the Government of India direction of the details. ,0.1661960467930617,1.2062857142857142,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
11,92.975235,MN ,0.6313029447357805,0.5411428571428571,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
14,95.84918792307693,Name of the Insured Period of Insurance Own Damage Vehicle Make Model City ,0.34852763210972165,0.6131428571428571,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
17,94.639738,Engine No. Chassis No. Current Year NCB(%) Detail ,0.23840258168616377,0.7617142857142857,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
18,96.45546966666666,Third Third The ,0.08753529649052037,1.064857142857143,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
19,96.446114,commencement ,0.2045179507866075,1.0842857142857143,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
20,96.60805540000001,of coverage or any other ,0.35861234368697054,1.0974285714285714,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
21,95.78739629999998,policy is subject to cover shall be void that you hold a valid payments using FASTag from Point of Sale ,0.7789431222267044,1.1634285714285715,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
22,95.08819225,toll payments FASTag from ,0.6409842678499394,1.2242857142857142,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
23,96.630875,and ,0.38039532069382814,1.2577142857142858,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
24,95.58205933333333,and get their ,0.48769665187575634,1.2577142857142858,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
25,95.60702236363637,now for all your insurance and wellness needs and for faster Please check the policy details for accuracy. Should you find any contact us immediaiely at our toll free number 1800 2666 or communication within a period of 15 days of the date mentioned ,0.41589350544574427,1.4482857142857142,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/69.jpeg
0,47.615669499999996,Ss 7) ,0.41088709677419355,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
4,93.232178,"Sector), ",0.9528225806451613,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
5,91.01622212500001,"Building 2 (Wh Hitech, Defence Bengaluru, Karnataka, TN ",0.20241935483870968,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
6,96.66390733333333,"Defence and Karnataka, ",0.3362903225806452,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
7,96.516739,Aerospace 562149 ,0.49193548387096775,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
8,96.624954,"Park, ",0.6225806451612903,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
9,71.077641,Invoice Unit at Net Tax Tax Price Y/amount_ |Rate Type = (3 2329.5 %329.5 ,1.1919354838709677,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
10,52.3323515,BOORJQQCNY HSN:63071090 ,0.16612903225806452,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
11,45.146389,29AADCV4254H12Z4 ,0.6310483870967742,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
14,95.827454,Registration ,0.34838709677419355,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
15,66.3282085,"GFO01,Sri Halli ",1.1245967741935483,0.6892816419612314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
16,94.304512,"Sanvika Near BENGALURU, ",1.4568548387096774,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
18,85.854614,SI. ,0.0875,1.0624287343215508,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
19,84.621174,Description P ,0.20443548387096774,1.0818129988597491,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
21,50.785412,BOORJIQ9CNY ,0.7786290322580646,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
25,96.2800276,Three Hundred Forty-six only Whether tax is payable under reverse ,0.4157258064516129,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/93.jpeg
0,95.43496524999999,Invoice Original Invoice From: ,0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
2,77.253448,Meal ,1.2613957240822913,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
3,79.8994975,Meal MBP ,1.4041952400161355,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
4,84.35493114285714,for Recipient No. 2223CIF000098394 Date 24-DEC-22 Ref: ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
5,92.97395985714287,"503 504, 5th Floor, B Wing, Hiranandani Fulcrum,Sahar Andheri(E), Mumbai 400099 Tel No 022-69196919 ",0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
6,92.16186650000002,"Fulcrum,Sahar Road, Mumbai 400099 022-69196919 022-49196919 ",0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
7,94.2494125,"Road, 022-49196919 ",0.49213392496974584,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
8,96.390549,Tally ,0.6228317870108915,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
11,95.7311325,23 24 Hosur Karnataka ,0.6313029447357805,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
15,70.534546,29AAACP7879D1Z0 ,1.1250504235578862,0.6892816419612314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
18,96.37316899999999,Face Value ,0.08753529649052037,1.0624287343215508,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
25,94.56709820689655,Total INR Total (in words) Three Lakh Seventy-One Thousand Note Please remit funds in the following dedicated bank Sodexo SVC India Pvt. Lid. Bank Name Citibank N.A Beneficiary Name ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
26,95.415627,better. ,1.3428801936264623,1.4378563283922463,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/86.jpeg
0,91.06833233333333,"Unidos Exports 2022-23 A-220,Ground Floor Okhla Industrial Area, Phase-1 New Delhi- 110020 INDIA PAN: AAAFU9819R Ad Code: 0180 0672900 009 GSTIN/UIN: O7AAAFUS819R1ZA State Name: Delhi, Code 07 ",0.3996078431372549,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
2,95.01194883333334,No. UE/22-23/01049 Note No. Order No. ,1.2262745098039216,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
3,95.02166,No. Date. ,1.3650980392156862,0.18363636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
4,82.6030925,Hosur Main ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
5,95.0532859,"Tally Solutions AMR Tech Park Road, Hongasandra, GSTIN/UIN State Name ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
6,96.208961,Name ,0.3270588235294118,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
7,94.4074895,"Bengaluru Karnataka, ",0.47843137254901963,0.4160606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
8,54.084106500000004,2OAAACP7879D1Z0 Code ,0.6054901960784314,0.41575757575757577,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
11,91.18766055555555,"Floor, 23 24, Bengaluru 560068 2QAAACP7879D1Z0 Karnataka, Code 29 ",0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
14,91.134727,"Name Karnataka, of Supply Karnataka Description Goods and ",0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
15,90.163277,18 ,1.0937254901960785,0.7327272727272728,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
16,89.686234,Pes| ,1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
17,92.751411,Promotable ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
25,93.8584259,Amount Chargeable (in words) INR Sixty Three Thousand Seven Hundred ,0.40431372549019606,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/46.jpeg
0,61.753123416666675,"fo™ Asia Solutions /\\ PO Box: 01, PC: 122 oO fo “Muscat, Sultanate of Oman Co \. A. Mobile +968-79248644 asia soLurions \VATIN OM1100019837 ",0.4110528438886648,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
1,77.051071,AS/258/2022 ,0.945139169019766,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
3,94.09378799999999,Mode/Terms Other ,1.4041952400161355,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
4,96.161204,Supplier's Buyer's Order ,0.9532069382815651,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
5,95.29041900000001,"Tally Solutions Private A 307, Dubai Airport Dubai, United Arab Emirate ",0.20250100847115773,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
6,95.03501457142859,"Dubai Airport Freezone United Arab Emirates, Dubai ",0.33642597821702297,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
7,96.257153,"Freezone Emirates, ",0.49213392496974584,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
8,96.6820335,"Authority, 293835 ",0.6228317870108915,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
11,96.455223,Dubai ,0.6313029447357805,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
15,96.982368,Rate ,1.1250504235578862,0.6892816419612314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
16,74.653389,Amount 200.000} ,1.4574425171440097,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
25,95.73605994736843,Amount Chargeable (in words) Omani Rial Two Hundred Only (OMR 200.000) Note: Amount of tax subject to reverse charge ,0.41589350544574427,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
26,93.2335815,VAT Zero ,1.3428801936264623,1.4378563283922463,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/62.jpeg
0,51.950745,esr O\| ,0.3996078431372549,0.29082177161152617,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
1,93.87253566666668,"97/1A, Hosur Road, ",0.9188235294117647,0.19530416221985059,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
2,93.97840014285714,"Village, Bangalore-560068 Prestige Tudor Bangalore-560001 Code saleshead@dakshinhonda.com ",1.2262745098039216,0.3244397011739594,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
3,94.65495125000001,"Tudor Court, Code 29 ",1.3650980392156862,0.3233724653148346,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
4,92.56649399999999,State Name CIN: E-Mail Journal Hosur ,0.9266666666666666,0.49092849519743864,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
5,38.203392,No.  : ,0.19686274509803922,0.6808964781216649,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
6,38.203392,No.  : ,0.3270588235294118,0.7353255069370331,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
7,92.318748,JV-HR-21-7489 ,0.47843137254901963,0.732657417289221,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
11,92.9429794,MOBILES PVT LTD KA51MC4558 KA51MC4558-NABENDU ,0.6137254901960785,1.0106723585912487,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
14,91.98130299999998,To KA51MC4558-NABENDU New Ref New Ref ,0.3388235294117647,1.145144076840982,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/20.jpeg
0,68.62723807692308,"COLONY,1ST GST NO: 29AGHPM9297N1z8 DL.No.: Patient MR NUBENBU DAS Doctor :st JOHNS Address: ",0.3996078431372549,0.2914438502673797,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
1,86.3972285,"CROSS,S.G.PALYA, KA-B62-20-142993, ",0.9188235294117647,0.19572192513368983,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
2,89.712433,MAIN KA-B62-21-142994 ,1.2262745098039216,0.3251336898395722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
3,84.589264,Bill No: ,1.3650980392156862,0.3240641711229946,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
4,27.843347285714287,Qty Mfg. Pack Tera toe acer nen tetra te pnekce ¥ pray on mee ,0.9266666666666666,0.4919786096256685,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
5,57.647710499999995,etter 1 CRESTOR 5MG ,0.19686274509803922,0.6823529411764706,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/23.jpeg
0,91.416367,Member ,0.4594229035166817,0.16515151515151516,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
1,87.2483405,INN HAVEL ,1.0563570784490532,0.11090909090909092,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
2,95.308296,382011 ,1.409828674481515,0.18424242424242424,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
4,72.86416758333333,"ITC’ Sector1 91-79-2322 RES s hotel group 1, Gandhinagar 44 22,6670 SPOARAN® ",1.0653742110009017,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
5,89.48991575,Bill No. Bill Date.:08/09/22 ,0.22633002705139765,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
6,82.15711733333333,No. :ORC/5184 Date.:08/09/22 ,0.37601442741208296,0.4175757575757576,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
7,77.173447,:ORC/5184 ,0.5500450856627592,0.4160606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
10,96.03979,9963 996332 996332 ,0.18575293056807934,1.2793939393939393,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
14,92.59329966666667,HSN/SAC CODescripton PLATTE ,0.38954012623985573,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
17,96.369732,996332 996332 ,0.26645626690712354,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
25,86.09487554545456,GSTIN NO. 24BRAT FSSAI No.1071502 ROOM NO GUEST NAME GUEST SIGN ,0.4648331830477908,1.5360606060606061,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
26,18.402231,seoetene Ge ,1.500901713255185,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/TallyImages/18.jpeg
